item_id,genres,app_name,release_date
577312,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017
571120,Adventure,Event[0] - Soundtrack,2017
571120,Indie,Event[0] - Soundtrack,2017
455710,Action,Project RPG,2017
455710,Adventure,Project RPG,2017
455710,RPG,Project RPG,2017
577310,Adventure,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Indie,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Simulation,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Sports,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
577310,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017
536730,Simulation,Trainz Route: Chiyoda Branch Line,2017
572780,Adventure,Ahnayro - Original Soundtrack,2017
572780,Casual,Ahnayro - Original Soundtrack,2017
572780,Indie,Ahnayro - Original Soundtrack,2017
572780,Strategy,Ahnayro - Original Soundtrack,2017
576540,Action,Brother Wings,2017
576540,Casual,Brother Wings,2017
576540,Indie,Brother Wings,2017
576770,Adventure,Low Magic Age,2017
576770,Casual,Low Magic Age,2017
576770,Indie,Low Magic Age,2017
576770,RPG,Low Magic Age,2017
576770,Strategy,Low Magic Age,2017
576770,Early Access,Low Magic Age,2017
578260,Action,Fluffy,2017
578260,Adventure,Fluffy,2017
577400,Adventure,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Casual,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Indie,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Simulation,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Sports,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
577400,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017
536571,Simulation,FSX Steam Edition: Toposim West Africa Add-On,2017
536570,Simulation,FSX Steam Edition: Toposim Southern Africa Add-On,2017
556250,Action,Final Core,2017
556250,Indie,Final Core,2017
556250,Strategy,Final Core,2017
429660,Action,Tales of Berseria™,2017
429660,RPG,Tales of Berseria™,2017
569140,Adventure,Paranormal Pursuit: The Gifted One Collector's Edition,2017
569140,Casual,Paranormal Pursuit: The Gifted One Collector's Edition,2017
388471,Indie,Euro Truck Simulator 2 - Michelin Fan Pack,2017
388471,Simulation,Euro Truck Simulator 2 - Michelin Fan Pack,2017
566200,Adventure,"Minions, Monsters, and Madness",2017
566200,Indie,"Minions, Monsters, and Madness",2017
566200,RPG,"Minions, Monsters, and Madness",2017
566200,Strategy,"Minions, Monsters, and Madness",2017
509695,Casual,Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,2017
509695,Simulation,Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,2017
509698,Casual,Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,2017
509698,Simulation,Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,2017
509697,Casual,Rocksmith® 2014 Edition – Remastered – The Mamas & The Papas - “California Dreamin’”,2017
509697,Simulation,Rocksmith® 2014 Edition – Remastered – The Mamas & The Papas - “California Dreamin’”,2017
564260,Action,CLASH - Legacy Pack,2017
564260,Indie,CLASH - Legacy Pack,2017
564260,Strategy,CLASH - Legacy Pack,2017
509696,Casual,Rocksmith® 2014 Edition – Remastered – Booker T. & the M.G.’s - “Green Onions”,2017
509696,Simulation,Rocksmith® 2014 Edition – Remastered – Booker T. & the M.G.’s - “Green Onions”,2017
555410,Adventure,Hearts of Chaos,2017
555410,Casual,Hearts of Chaos,2017
555410,Indie,Hearts of Chaos,2017
555410,RPG,Hearts of Chaos,2017
555410,Strategy,Hearts of Chaos,2017
565330,Action,Twisted,2017
569360,Action,Pivot Pilot,2017
569360,Indie,Pivot Pilot,2017
548720,Action,Through the Mirror,2017
548720,Casual,Through the Mirror,2017
548720,Indie,Through the Mirror,2017
555400,Action,Collision Course,2017
555400,Adventure,Collision Course,2017
555400,Indie,Collision Course,2017
555400,Early Access,Collision Course,2017
437730,Action,Roadclub: League Racing,2017
437730,Indie,Roadclub: League Racing,2017
437730,Racing,Roadclub: League Racing,2017
437730,Simulation,Roadclub: League Racing,2017
437730,Sports,Roadclub: League Racing,2017
437730,Early Access,Roadclub: League Racing,2017
574630,Action,Word Killer: Revolution,2017
574630,Casual,Word Killer: Revolution,2017
574630,Indie,Word Killer: Revolution,2017
574630,Simulation,Word Killer: Revolution,2017
572790,Indie,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (PFRPG),2017
572790,RPG,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (PFRPG),2017
572790,Strategy,Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (PFRPG),2017
560000,Indie,Ladykiller in a Bind,2016
563250,Adventure,Lemuria: Lost in Space,2017
563250,Indie,Lemuria: Lost in Space,2017
563250,RPG,Lemuria: Lost in Space,2017
576920,Indie,Ladykiller in a Bind — Original Soundtrack,2017
531520,Action,TankCraft,2014
531520,Indie,TankCraft,2014
531520,Strategy,TankCraft,2014
521230,Action,Stone Age Wars,2017
521230,Indie,Stone Age Wars,2017
521230,Strategy,Stone Age Wars,2017
572740,Adventure,Nancy Drew®: The Secret of Shadow Ranch,2004
555840,Indie,Fantasy Grounds - Sanctuary of Belches (5E),2017
555840,RPG,Fantasy Grounds - Sanctuary of Belches (5E),2017
555840,Strategy,Fantasy Grounds - Sanctuary of Belches (5E),2017
578200,Action,STANDBY – Soundtrack,2017
578200,Adventure,STANDBY – Soundtrack,2017
578200,Indie,STANDBY – Soundtrack,2017
578200,Racing,STANDBY – Soundtrack,2017
578770,Action,Vector 36 - Garage Upgrade 1 ( x2 slot ),2017
578770,Indie,Vector 36 - Garage Upgrade 1 ( x2 slot ),2017
578770,Racing,Vector 36 - Garage Upgrade 1 ( x2 slot ),2017
578770,Simulation,Vector 36 - Garage Upgrade 1 ( x2 slot ),2017
569050,Adventure,Paul Pixel - The Awakening,2017
576730,Action,Spirit of Maya,2017
576730,Indie,Spirit of Maya,2017
533170,Indie,Don't Chat With Strangers,2017
468540,Casual,Match More,2017
468540,Indie,Match More,2017
468540,Early Access,Match More,2017
568160,Adventure,Mayan Prophecies: Ship of Spirits Collector's Edition,2017
568160,Casual,Mayan Prophecies: Ship of Spirits Collector's Edition,2017
574810,Action,Fight or Die,2017
574810,Adventure,Fight or Die,2017
574810,Indie,Fight or Die,2017
574810,RPG,Fight or Die,2017
574970,Adventure,Vex - World 2 Unlock,2017
574970,Casual,Vex - World 2 Unlock,2017
574970,Indie,Vex - World 2 Unlock,2017
574970,Strategy,Vex - World 2 Unlock,2017
574971,Adventure,Vex - World 3 Unlock,2017
574971,Casual,Vex - World 3 Unlock,2017
574971,Indie,Vex - World 3 Unlock,2017
574971,Strategy,Vex - World 3 Unlock,2017
568670,Action,Heroes of Dark Dungeon,2017
568670,Indie,Heroes of Dark Dungeon,2017
568670,RPG,Heroes of Dark Dungeon,2017
568670,Early Access,Heroes of Dark Dungeon,2017
526740,Indie,hack_me,2016
526740,Simulation,hack_me,2016
568320,Casual,Pictopix,2017
568320,Indie,Pictopix,2017
547820,Action,Kitten Squad,2017
547820,Casual,Kitten Squad,2017
547820,Free to Play,Kitten Squad,2017
547820,Indie,Kitten Squad,2017
576030,Indie,MHRD,2017
576030,Simulation,MHRD,2017
576800,Action,Final Bravely,2017
576800,Adventure,Final Bravely,2017
576800,Indie,Final Bravely,2017
576800,RPG,Final Bravely,2017
561010,Casual,Spirit,2017
561010,Indie,Spirit,2017
574640,Action,Unalive,2017
574640,Indie,Unalive,2017
437390,Action,HoPiKo,2017
437390,Casual,HoPiKo,2017
437390,Indie,HoPiKo,2017
516410,Action,Football Blitz,2017
516410,Casual,Football Blitz,2017
516410,Indie,Football Blitz,2017
516410,Sports,Football Blitz,2017
564900,Indie,Space Hotel,2017
430324,Racing,MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017
430324,Simulation,MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017
430324,Sports,MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017
515130,Racing,Ride 2 Rising Sun Bikes Pack,2017
515130,Simulation,Ride 2 Rising Sun Bikes Pack,2017
515130,Sports,Ride 2 Rising Sun Bikes Pack,2017
568960,Action,Tom Clancy's Rainbow Six® Siege - Tachanka Bushido Set,2017
575610,Adventure,Seduce Me 2: The Demon War Soundtrack,2016
575610,Casual,Seduce Me 2: The Demon War Soundtrack,2016
575610,Indie,Seduce Me 2: The Demon War Soundtrack,2016
575610,RPG,Seduce Me 2: The Demon War Soundtrack,2016
575610,Simulation,Seduce Me 2: The Demon War Soundtrack,2016
470220,Casual,UNO,2016
565310,Casual,Button Tales - Original Soundtrack,2017
560940,Casual,Uno - Rayman Theme Cards,2016
560941,Casual,Uno - Just Dance Theme Cards,2016
509689,Casual,Rocksmith® 2014 Edition – Remastered – U2 - “With or Without You”,2017
509689,Simulation,Rocksmith® 2014 Edition – Remastered – U2 - “With or Without You”,2017
509690,Casual,Rocksmith® 2014 Edition – Remastered – U2 - “Sunday Bloody Sunday”,2017
509690,Simulation,Rocksmith® 2014 Edition – Remastered – U2 - “Sunday Bloody Sunday”,2017
509691,Casual,Rocksmith® 2014 Edition – Remastered – U2 - “Where the Streets Have No Name”,2017
509691,Simulation,Rocksmith® 2014 Edition – Remastered – U2 - “Where the Streets Have No Name”,2017
509692,Casual,Rocksmith® 2014 Edition – Remastered – U2 - “Beautiful Day”,2017
509692,Simulation,Rocksmith® 2014 Edition – Remastered – U2 - “Beautiful Day”,2017
509694,Casual,Rocksmith® 2014 Edition – Remastered – U2 Song Pack,2017
509694,Simulation,Rocksmith® 2014 Edition – Remastered – U2 Song Pack,2017
509693,Casual,Rocksmith® 2014 Edition – Remastered – U2 - “Vertigo”,2017
509693,Simulation,Rocksmith® 2014 Edition – Remastered – U2 - “Vertigo”,2017
569980,Indie,Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),2017
569980,RPG,Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),2017
569980,Strategy,Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),2017
572060,Indie,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (PFRPG),2017
572060,RPG,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (PFRPG),2017
572060,Strategy,Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (PFRPG),2017
575260,Indie,Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),2017
575260,RPG,Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),2017
575260,Strategy,Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),2017
574490,Indie,Fantasy Grounds - Legendary Planet: The Scavenged Codex (5E),2017
574490,RPG,Fantasy Grounds - Legendary Planet: The Scavenged Codex (5E),2017
574490,Strategy,Fantasy Grounds - Legendary Planet: The Scavenged Codex (5E),2017
576220,Indie,Fantasy Grounds - Scorpions of Perdition (PFRPG),2017
576220,RPG,Fantasy Grounds - Scorpions of Perdition (PFRPG),2017
576220,Strategy,Fantasy Grounds - Scorpions of Perdition (PFRPG),2017
575250,Indie,Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG),2017
575250,RPG,Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG),2017
575250,Strategy,Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG),2017
576250,Indie,Fantasy Grounds - B03: It All Falls Down (5E),2017
576250,RPG,Fantasy Grounds - B03: It All Falls Down (5E),2017
576250,Strategy,Fantasy Grounds - B03: It All Falls Down (5E),2017
576270,Indie,Fantasy Grounds - Dead Light (CoC7E),2017
576270,RPG,Fantasy Grounds - Dead Light (CoC7E),2017
576270,Strategy,Fantasy Grounds - Dead Light (CoC7E),2017
575230,Indie,Fantasy Grounds - Modern 1 (Token Pack),2017
575230,RPG,Fantasy Grounds - Modern 1 (Token Pack),2017
575230,Strategy,Fantasy Grounds - Modern 1 (Token Pack),2017
571550,Adventure,Hawks Tactical,2017
571550,Indie,Hawks Tactical,2017
571550,RPG,Hawks Tactical,2017
571550,Strategy,Hawks Tactical,2017
562240,Adventure,The Spirit Underneath,2017
562240,Indie,The Spirit Underneath,2017
461730,Action,Blaite,2017
461730,Adventure,Blaite,2017
461730,Casual,Blaite,2017
461730,Indie,Blaite,2017
574620,Action,Word Killer: Zorgilonian Chronicles,2016
574620,Casual,Word Killer: Zorgilonian Chronicles,2016
574620,Indie,Word Killer: Zorgilonian Chronicles,2016
574620,Simulation,Word Killer: Zorgilonian Chronicles,2016
540900,Action,Nuclear Contingency,2017
540900,Adventure,Nuclear Contingency,2017
540900,Indie,Nuclear Contingency,2017
567620,Adventure,The Strayed,2016
567620,Indie,The Strayed,2016
567620,Early Access,The Strayed,2016
534190,Action,Blink the Bulb,2017
534190,Adventure,Blink the Bulb,2017
534190,Free to Play,Blink the Bulb,2017
534190,Indie,Blink the Bulb,2017
520080,Adventure,Your Star,2017
520080,Indie,Your Star,2017
520080,RPG,Your Star,2017
434300,Action,Wormhole City,2017
434300,Adventure,Wormhole City,2017
434300,Indie,Wormhole City,2017
434300,Early Access,Wormhole City,2017
575190,Action,Gnomes vs. Fairies: Greckel's Quest - OST,2016
575190,Adventure,Gnomes vs. Fairies: Greckel's Quest - OST,2016
575190,Casual,Gnomes vs. Fairies: Greckel's Quest - OST,2016
575190,Indie,Gnomes vs. Fairies: Greckel's Quest - OST,2016
575190,RPG,Gnomes vs. Fairies: Greckel's Quest - OST,2016
550440,Adventure,Azkend 2: The World Beneath,2012
550440,Casual,Azkend 2: The World Beneath,2012
550440,Indie,Azkend 2: The World Beneath,2012
575930,Adventure,Mad Nords: Probably an Epic Quest Soundtrack,2016
575930,Indie,Mad Nords: Probably an Epic Quest Soundtrack,2016
575930,RPG,Mad Nords: Probably an Epic Quest Soundtrack,2016
572340,Action,Disastr_Blastr - Soundtrack_to_Disastr,2016
572340,Indie,Disastr_Blastr - Soundtrack_to_Disastr,2016
444490,Action,POLYWAR,2016
444490,Indie,POLYWAR,2016
444490,Massively Multiplayer,POLYWAR,2016
573500,Indie,Fantasy Grounds - Space Characters (Token Pack),2017
573500,RPG,Fantasy Grounds - Space Characters (Token Pack),2017
573500,Strategy,Fantasy Grounds - Space Characters (Token Pack),2017
575490,Casual,Let's Draw,2016
575490,Indie,Let's Draw,2016
519020,Indie,Shuttle Siege,2016
519020,Strategy,Shuttle Siege,2016
490910,Action,Control Craft 3,2016
490910,Adventure,Control Craft 3,2016
490910,Casual,Control Craft 3,2016
490910,Indie,Control Craft 3,2016
490910,Strategy,Control Craft 3,2016
573210,Action,Mistwood Heroes,2016
573210,Adventure,Mistwood Heroes,2016
573210,Casual,Mistwood Heroes,2016
573210,Indie,Mistwood Heroes,2016
573210,RPG,Mistwood Heroes,2016
574990,Adventure,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Casual,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Free to Play,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Indie,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Simulation,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Sports,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574990,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016
574030,Casual,Score a goal (Physical football),2016
574030,Indie,Score a goal (Physical football),2016
574030,Simulation,Score a goal (Physical football),2016
574030,Sports,Score a goal (Physical football),2016
372980,Education,MasterCook 15,2015
568020,Casual,Blind Love,2015
568020,RPG,Blind Love,2015
568020,Simulation,Blind Love,2015
547540,Action,panGEMic,2016
547540,Free to Play,panGEMic,2016
549770,Indie,Paranormal Teens,2016
549770,Simulation,Paranormal Teens,2016
567420,Action,Skeet: VR Target Shooting - Thank You Bronze,2016
567420,Simulation,Skeet: VR Target Shooting - Thank You Bronze,2016
512560,Free to Play,HoCWar,2016
512560,Strategy,HoCWar,2016
512560,Early Access,HoCWar,2016
569245,Casual,Stern Pinball Arcade: Harley Davidson,2016
569245,Simulation,Stern Pinball Arcade: Harley Davidson,2016
569248,Casual,Stern Pinball Arcade: High Roller Casino,2016
569248,Simulation,Stern Pinball Arcade: High Roller Casino,2016
569242,Casual,Stern Pinball Arcade: Starship Troopers,2016
569242,Simulation,Stern Pinball Arcade: Starship Troopers,2016
569249,Casual,Stern Pinball Arcade: Mustang,2016
569249,Simulation,Stern Pinball Arcade: Mustang,2016
569247,Casual,Stern Pinball Arcade: Phantom of the Opera,2016
569247,Simulation,Stern Pinball Arcade: Phantom of the Opera,2016
569246,Casual,Stern Pinball Arcade: Last Action Hero,2016
569246,Simulation,Stern Pinball Arcade: Last Action Hero,2016
569240,Casual,Stern Pinball Arcade: Ripley's Believe It Or Not!,2016
569240,Simulation,Stern Pinball Arcade: Ripley's Believe It Or Not!,2016
569241,Casual,Stern Pinball Arcade: Star Trek,2016
569241,Simulation,Stern Pinball Arcade: Star Trek,2016
574680,Adventure,HardCube: New Year Holidays,2016
574680,Casual,HardCube: New Year Holidays,2016
574680,Indie,HardCube: New Year Holidays,2016
566560,Action,Fighters Unleashed,2016
566560,Adventure,Fighters Unleashed,2016
566560,Indie,Fighters Unleashed,2016
572760,Casual,Holiday Bonus GOLD,2016
507340,Action,Strike Squadron: Caracará,2016
507340,Simulation,Strike Squadron: Caracará,2016
573640,Design &amp; Illustration,RPG Maker MV - Samurai Classics: Temple of Darkness,2016
573640,Web Publishing,RPG Maker MV - Samurai Classics: Temple of Darkness,2016
514570,Action,Pinball Parlor,2016
514570,Casual,Pinball Parlor,2016
514570,Indie,Pinball Parlor,2016
572400,Design &amp; Illustration,RPG Maker MV - Samurai Classics Music Resource Pack,2016
572400,Web Publishing,RPG Maker MV - Samurai Classics Music Resource Pack,2016
558680,Free to Play,KYOTO TANOJI QUEST,2016
558680,RPG,KYOTO TANOJI QUEST,2016
558680,Early Access,KYOTO TANOJI QUEST,2016
573920,Adventure,Heaven Island VR MMO - Artworks,2016
573920,Indie,Heaven Island VR MMO - Artworks,2016
573920,Massively Multiplayer,Heaven Island VR MMO - Artworks,2016
557040,Action,99Vidas,2016
557040,Indie,99Vidas,2016
571670,Adventure,Heroine Anthem Zero - Original Soundtrack,2016
571670,Indie,Heroine Anthem Zero - Original Soundtrack,2016
571670,RPG,Heroine Anthem Zero - Original Soundtrack,2016
558010,Adventure,REVIVAL RESET,2016
537990,Adventure,Heroine Anthem Zero,2016
537990,Indie,Heroine Anthem Zero,2016
537990,RPG,Heroine Anthem Zero,2016
556720,Racing,Off-Road Super Racing,2016
572470,Action,sZone - Cat Mask,2016
572470,Free to Play,sZone - Cat Mask,2016
572470,Massively Multiplayer,sZone - Cat Mask,2016
572470,RPG,sZone - Cat Mask,2016
572390,Action,sZone - Rabbit Mask,2016
572390,Free to Play,sZone - Rabbit Mask,2016
572390,Massively Multiplayer,sZone - Rabbit Mask,2016
572390,RPG,sZone - Rabbit Mask,2016
572420,Action,sZone - Bear Mask,2016
572420,Free to Play,sZone - Bear Mask,2016
572420,Massively Multiplayer,sZone - Bear Mask,2016
572420,RPG,sZone - Bear Mask,2016
572930,Action,sZone - Evil Rabbit,2016
572930,Free to Play,sZone - Evil Rabbit,2016
572930,Massively Multiplayer,sZone - Evil Rabbit,2016
572930,RPG,sZone - Evil Rabbit,2016
572490,Action,sZone - Cheburashka Mask,2016
572490,Free to Play,sZone - Cheburashka Mask,2016
572490,Massively Multiplayer,sZone - Cheburashka Mask,2016
572490,RPG,sZone - Cheburashka Mask,2016
573150,Action,sZone - Imperial Hat,2016
573150,Free to Play,sZone - Imperial Hat,2016
573150,Massively Multiplayer,sZone - Imperial Hat,2016
573150,RPG,sZone - Imperial Hat,2016
500420,Action,SoulHunt,2016
500420,Indie,SoulHunt,2016
500420,Early Access,SoulHunt,2016
398120,Action,Advanced Gaming Platform::Epica,2016
398120,Indie,Advanced Gaming Platform::Epica,2016
398120,RPG,Advanced Gaming Platform::Epica,2016
398120,Simulation,Advanced Gaming Platform::Epica,2016
398120,Early Access,Advanced Gaming Platform::Epica,2016
569740,Action,Box Maze - Xmas Skins Pack,2016
569740,Adventure,Box Maze - Xmas Skins Pack,2016
569740,Casual,Box Maze - Xmas Skins Pack,2016
569740,Indie,Box Maze - Xmas Skins Pack,2016
569740,Strategy,Box Maze - Xmas Skins Pack,2016
565610,Action,Grim Dawn - Steam Loyalist Items Pack,2016
565610,Adventure,Grim Dawn - Steam Loyalist Items Pack,2016
565610,Indie,Grim Dawn - Steam Loyalist Items Pack,2016
565610,RPG,Grim Dawn - Steam Loyalist Items Pack,2016
567010,Adventure,Game Royale 2 - The Secret of Jannis Island,2016
567900,Action,The Metronomicon - Deck the Dubstep,2016
567900,Indie,The Metronomicon - Deck the Dubstep,2016
567900,RPG,The Metronomicon - Deck the Dubstep,2016
569850,Adventure,The Black Watchmen - Alone in the Dark Web,2016
569850,Indie,The Black Watchmen - Alone in the Dark Web,2016
569850,Massively Multiplayer,The Black Watchmen - Alone in the Dark Web,2016
569850,RPG,The Black Watchmen - Alone in the Dark Web,2016
545590,Casual,Button Tales,2016
572750,Adventure,Nevermind Soundtrack Vol. 2,2016
572750,Indie,Nevermind Soundtrack Vol. 2,2016
573880,Indie,Heaven Island LIFE - Artworks,2016
573880,Simulation,Heaven Island LIFE - Artworks,2016
451990,Casual,Cranks and Goggles,2016
451990,Indie,Cranks and Goggles,2016
451990,Racing,Cranks and Goggles,2016
451990,Sports,Cranks and Goggles,2016
556880,Action,Realm of the Mad God: Free Welcome Pack,2016
556880,Free to Play,Realm of the Mad God: Free Welcome Pack,2016
556880,Indie,Realm of the Mad God: Free Welcome Pack,2016
556880,Massively Multiplayer,Realm of the Mad God: Free Welcome Pack,2016
556880,RPG,Realm of the Mad God: Free Welcome Pack,2016
407840,Action,Guardians of Orion,2015
407840,Indie,Guardians of Orion,2015
407840,RPG,Guardians of Orion,2015
527190,Casual,WORLD END ECONOMiCA episode.03,2016
527190,Indie,WORLD END ECONOMiCA episode.03,2016
572190,Action,The Renegades of Orion 2.0 - Redux,2016
572190,Casual,The Renegades of Orion 2.0 - Redux,2016
572190,Indie,The Renegades of Orion 2.0 - Redux,2016
570800,Adventure,Memory's Dogma CODE:01 - Original Soundtrack,2016
570800,Casual,Memory's Dogma CODE:01 - Original Soundtrack,2016
570800,Indie,Memory's Dogma CODE:01 - Original Soundtrack,2016
570930,Indie,Redout - Soundtrack,2016
570930,Racing,Redout - Soundtrack,2016
573350,Racing,Redout - Digital Artbook,2016
566910,Action,Zombie Vikings: Stab-a-thon,2016
566910,Free to Play,Zombie Vikings: Stab-a-thon,2016
566910,Indie,Zombie Vikings: Stab-a-thon,2016
476570,Adventure,Army of Tentacles: Winter of Steam,2016
476570,Casual,Army of Tentacles: Winter of Steam,2016
476570,Indie,Army of Tentacles: Winter of Steam,2016
476570,RPG,Army of Tentacles: Winter of Steam,2016
569490,Action,Remain,2016
569490,Adventure,Remain,2016
569490,Indie,Remain,2016
570310,Indie,Aerofly FS 2 - Northeastern USA,2016
570310,Simulation,Aerofly FS 2 - Northeastern USA,2016
557580,Action,Ancient Guardian,2016
557580,Adventure,Ancient Guardian,2016
557580,Indie,Ancient Guardian,2016
557580,Early Access,Ancient Guardian,2016
547210,Action,Sullen,2016
547210,Indie,Sullen,2016
571440,Indie,Angel Express (Tokkyu Tenshi) - OST,2016
542280,Adventure,Happy Maze,2016
542280,Casual,Happy Maze,2016
542280,Indie,Happy Maze,2016
526002,Action,Guardians of Ember - Demigod DLC,2016
526002,Massively Multiplayer,Guardians of Ember - Demigod DLC,2016
526002,RPG,Guardians of Ember - Demigod DLC,2016
557570,Indie,Able Black,2016
500320,Adventure,A Tale of Caos: Overture,2016
500320,Indie,A Tale of Caos: Overture,2016
480540,Action,Street Fighter® V - 2016 Holiday Pack,2016
526860,Action,Vertigo - Original Soundtrack,2016
526860,Adventure,Vertigo - Original Soundtrack,2016
526860,Indie,Vertigo - Original Soundtrack,2016
545820,Adventure,Wanderland,2016
545820,Casual,Wanderland,2016
545820,Free to Play,Wanderland,2016
512700,Action,Duckles: the Jigsaw Witch,2016
512700,Adventure,Duckles: the Jigsaw Witch,2016
512700,Indie,Duckles: the Jigsaw Witch,2016
556090,Action,FIGHTING SPACE,2016
556090,Indie,FIGHTING SPACE,2016
512032,Strategy,Civilization VI - Vikings Scenario Pack,2016
512033,Strategy,Civilization VI - Poland Civilization & Scenario Pack,2016
540711,Indie,Assetto Corsa - Porsche Pack III,2016
540711,Racing,Assetto Corsa - Porsche Pack III,2016
540711,Simulation,Assetto Corsa - Porsche Pack III,2016
540711,Sports,Assetto Corsa - Porsche Pack III,2016
480530,Action,Street Fighter V - Season 2 Character Pass,2016
253840,Action,Shantae: Half-Genie Hero,2016
253840,Adventure,Shantae: Half-Genie Hero,2016
253840,Indie,Shantae: Half-Genie Hero,2016
569610,Action,Distant Space,2016
569610,Adventure,Distant Space,2016
569610,Casual,Distant Space,2016
569610,Indie,Distant Space,2016
571900,Indie,Fantasy Grounds - Shadowpunk (Token Pack),2016
571900,RPG,Fantasy Grounds - Shadowpunk (Token Pack),2016
571900,Strategy,Fantasy Grounds - Shadowpunk (Token Pack),2016
569600,Indie,Fantasy Grounds - Savage Suzerain Players Guide (Savage Worlds),2016
569600,RPG,Fantasy Grounds - Savage Suzerain Players Guide (Savage Worlds),2016
569600,Strategy,Fantasy Grounds - Savage Suzerain Players Guide (Savage Worlds),2016
569930,Indie,Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),2016
569930,RPG,Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),2016
569930,Strategy,Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),2016
570560,Indie,Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),2016
570560,RPG,Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),2016
570560,Strategy,Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),2016
572120,Indie,Fantasy Grounds -  Forest of Fallen Giants (Map Pack),2016
572120,RPG,Fantasy Grounds -  Forest of Fallen Giants (Map Pack),2016
572120,Strategy,Fantasy Grounds -  Forest of Fallen Giants (Map Pack),2016
572770,Indie,Fantasy Grounds - Wild West Pack 1 (Token Pack),2016
572770,RPG,Fantasy Grounds - Wild West Pack 1 (Token Pack),2016
572770,Strategy,Fantasy Grounds - Wild West Pack 1 (Token Pack),2016
572840,Indie,Fantasy Grounds - Sewer (Map Pack),2016
572840,RPG,Fantasy Grounds - Sewer (Map Pack),2016
572840,Strategy,Fantasy Grounds - Sewer (Map Pack),2016
567850,Action,Seraph - Praetor (Costume Pack),2016
569000,Action,Tom Clancy's The Division™ - Parade Pack,2016
569000,Adventure,Tom Clancy's The Division™ - Parade Pack,2016
569000,RPG,Tom Clancy's The Division™ - Parade Pack,2016
563286,Casual,FourChords Guitar Karaoke - Kelly Clarkson,2016
563286,Indie,FourChords Guitar Karaoke - Kelly Clarkson,2016
